year_film,year_ceremony,ceremony,category,name,film,winner
1957,1958,30,MUSIC (Scoring),Malcolm Arnold,The Bridge on the River Kwai,True
1957,1958,30,MUSIC (Scoring),Paul Smith,Perri,False
1957,1958,30,MUSIC (Scoring),Johnny Green,Raintree County,False
1957,1958,30,MUSIC (Song),Music by Harry Warren; Lyrics by Harold Adamson and Leo McCarey,An Affair to Remember,False
1957,1958,30,MUSIC (Song),Music by James Van Heusen; Lyrics by Sammy Cahn,The Joker Is Wild,True
1957,1958,30,MUSIC (Song),Music by Sammy Fain; Lyrics by Paul Francis Webster,April Love,False
1957,1958,30,MUSIC (Song),Music and Lyrics by Ray Evans and Jay Livingston,Tammy and the Bachelor,False
1957,1958,30,MUSIC (Song),Music by Dimitri Tiomkin; Lyrics by Ned Washington,Wild Is the Wind,False
1957,1958,30,BEST MOTION PICTURE,"Sam Spiegel, Producer",The Bridge on the River Kwai,True
1957,1958,30,BEST MOTION PICTURE,"Jerry Wald, Producer",Peyton Place,False
1957,1958,30,BEST MOTION PICTURE,"William Goetz, Producer",Sayonara,False
1957,1958,30,BEST MOTION PICTURE,"Henry Fonda and Reginald Rose, Producers",12 Angry Men,False
1957,1958,30,BEST MOTION PICTURE,"Arthur Hornblow, Jr., Producer",Witness for the Prosecution,False
1957,1958,30,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Birds Anonymous,True
1957,1958,30,SHORT SUBJECT (Cartoon),"William Hanna and Joseph Barbera, Producers",One Droopy Knight,False
1957,1958,30,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer",Tabasco Road,False
1957,1958,30,SHORT SUBJECT (Cartoon),"Stephen Bosustow, Producer",Trees and Jamaica Daddy,False
1957,1958,30,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Truth about Mother Goose,False
1957,1958,30,SHORT SUBJECT (Live Action),"Norman McLaren, Producer",A Chairy Tale,False
1957,1958,30,SHORT SUBJECT (Live Action),"Tom Daly, Producer",City of Gold,False
1957,1958,30,SHORT SUBJECT (Live Action),"James Carr, Producer",Foothold on Antarctica,False
1957,1958,30,SHORT SUBJECT (Live Action),"Ben Sharpsteen, Producer",Portugal,False
1957,1958,30,SHORT SUBJECT (Live Action),"Larry Lansburgh, Producer",The Wetback Hound,True
1957,1958,30,SOUND RECORDING,"Paramount Studio Sound Department, George Dutton, Sound Director",Gunfight at the O.K. Corral,False
1957,1958,30,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Dr. Wesley C. Miller, Sound Director",Les Girls,False
1957,1958,30,SOUND RECORDING,"Columbia Studio Sound Department, John P. Livadary, Sound Director",Pal Joey,False
1957,1958,30,SOUND RECORDING,"Warner Bros. Studio Sound Department, George Groves, Sound Director",Sayonara,True
1957,1958,30,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",Witness for the Prosecution,False
1957,1958,30,SPECIAL EFFECTS,Audible Effects by Walter Rossi,The Enemy Below,True
1957,1958,30,SPECIAL EFFECTS,Visual Effects by Louis Lichtenfield,The Spirit of St. Louis,False
1957,1958,30,WRITING (Screenplay--based on material from another medium),"Michael Wilson, Carl Foreman, Pierre Boulle",The Bridge on the River Kwai,True
1957,1958,30,WRITING (Screenplay--based on material from another medium),"John Lee Mahin, John Huston","Heaven Knows, Mr. Allison",False
1957,1958,30,WRITING (Screenplay--based on material from another medium),John Michael Hayes,Peyton Place,False
1957,1958,30,WRITING (Screenplay--based on material from another medium),Paul Osborn,Sayonara,False
1957,1958,30,WRITING (Screenplay--based on material from another medium),Reginald Rose,12 Angry Men,False
1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),George Wells,Designing Woman,True
1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),Leonard Gershe,Funny Face,False
1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),"Story by Ralph Wheelwright;  Screenplay by R. Wright Campbell, Ivan Goff, Ben Roberts",Man of a Thousand Faces,False
1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),"Story by Barney Slater, Joel Kane;  Screenplay by Dudley Nichols",The Tin Star,False
1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),"Story by Federico Fellini, Ennio Flaiano, Tullio Pinelli;  Screenplay by Federico Fellini, Ennio Flaiano",Vitelloni,False
1957,1958,30,JEAN HERSHOLT HUMANITARIAN AWARD,Samuel Goldwyn,,True
1957,1958,30,HONORARY AWARD, Charles Brackett for outstanding service to the Academy.,,True
1957,1958,30,HONORARY AWARD, B.B. Kahane for distinguished service to the motion picture industry.,,True
1957,1958,30,HONORARY AWARD," Gilbert M. (""Broncho Billy"") Anderson",,True
1957,1958,30,HONORARY AWARD, The Society of Motion Picture and Television Engineers for their contributions to the advancement of the motion picture industry.,,True
1958,1959,31,ACTOR,Tony Curtis,The Defiant Ones,False
1958,1959,31,ACTOR,Paul Newman,Cat on a Hot Tin Roof,False
1958,1959,31,ACTOR,David Niven,Separate Tables,True
1958,1959,31,ACTOR,Sidney Poitier,The Defiant Ones,False
1958,1959,31,ACTOR,Spencer Tracy,The Old Man and the Sea,False
1958,1959,31,ACTOR IN A SUPPORTING ROLE,Theodore Bikel,The Defiant Ones,False
1958,1959,31,ACTOR IN A SUPPORTING ROLE,Lee J. Cobb,The Brothers Karamazov,False
1958,1959,31,ACTOR IN A SUPPORTING ROLE,Burl Ives,The Big Country,True
1958,1959,31,ACTOR IN A SUPPORTING ROLE,Arthur Kennedy,Some Came Running,False
1958,1959,31,ACTOR IN A SUPPORTING ROLE,Gig Young,Teacher's Pet,False
1958,1959,31,ACTRESS,Susan Hayward,I Want to Live!,True
1958,1959,31,ACTRESS,Deborah Kerr,Separate Tables,False
1958,1959,31,ACTRESS,Shirley MacLaine,Some Came Running,False
1958,1959,31,ACTRESS,Rosalind Russell,Auntie Mame,False
1958,1959,31,ACTRESS,Elizabeth Taylor,Cat on a Hot Tin Roof,False
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Peggy Cass,Auntie Mame,False
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Wendy Hiller,Separate Tables,True
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Martha Hyer,Some Came Running,False
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Lonelyhearts,False
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Cara Williams,The Defiant Ones,False
1958,1959,31,ART DIRECTION,Art Direction:  Malcolm Bert;  Set Decoration:  George James Hopkins,Auntie Mame,False
1958,1959,31,ART DIRECTION,Art Direction:  Cary Odell;  Set Decoration:  Louis Diage,"Bell, Book and Candle",False
1958,1959,31,ART DIRECTION,"Art Direction:  Lyle R. Wheeler, John DeCuir;  Set Decoration:  Walter M. Scott, Paul S. Fox",A Certain Smile,False
1958,1959,31,ART DIRECTION,"Art Direction:  William A. Horning, Preston Ames;  Set Decoration:  Henry Grace, Keogh Gleason",Gigi,True
1958,1959,31,ART DIRECTION,"Art Direction:  Hal Pereira, Henry Bumstead;  Set Decoration:  Sam Comer, Frank McKelvy",Vertigo,False
1958,1959,31,CINEMATOGRAPHY (Black-and-White),Sam Leavitt,The Defiant Ones,True
1958,1959,31,CINEMATOGRAPHY (Black-and-White),Daniel L. Fapp,Desire under the Elms,False
1958,1959,31,CINEMATOGRAPHY (Black-and-White),Lionel Lindon,I Want to Live!,False
1958,1959,31,CINEMATOGRAPHY (Black-and-White),"Charles Lang, Jr.",Separate Tables,False
1958,1959,31,CINEMATOGRAPHY (Black-and-White),Joe MacDonald,The Young Lions,False
1958,1959,31,CINEMATOGRAPHY (Color),"Harry Stradling, Sr.",Auntie Mame,False
1958,1959,31,CINEMATOGRAPHY (Color),William Daniels,Cat on a Hot Tin Roof,False
1958,1959,31,CINEMATOGRAPHY (Color),Joseph Ruttenberg,Gigi,True
1958,1959,31,CINEMATOGRAPHY (Color),James Wong Howe,The Old Man and the Sea,False
1958,1959,31,CINEMATOGRAPHY (Color),Leon Shamroy,South Pacific,False
1958,1959,31,COSTUME DESIGN,Jean Louis,"Bell, Book and Candle",False
1958,1959,31,COSTUME DESIGN,"Ralph Jester, Edith Head, John Jensen",The Buccaneer,False
1958,1959,31,COSTUME DESIGN,"Charles LeMaire, Mary Wills",A Certain Smile,False
1958,1959,31,COSTUME DESIGN,Cecil Beaton,Gigi,True
1958,1959,31,COSTUME DESIGN,Walter Plunkett,Some Came Running,False
1958,1959,31,DIRECTING,Richard Brooks,Cat on a Hot Tin Roof,False
1958,1959,31,DIRECTING,Stanley Kramer,The Defiant Ones,False
1958,1959,31,DIRECTING,Vincente Minnelli,Gigi,True
1958,1959,31,DIRECTING,Robert Wise,I Want to Live!,False
1958,1959,31,DIRECTING,Mark Robson,The Inn of the Sixth Happiness,False
1958,1959,31,DOCUMENTARY (Feature),"James Carr, Producer",Antarctic Crossing,False
1958,1959,31,DOCUMENTARY (Feature),"Robert Snyder, Producer",The Hidden World,False
1958,1959,31,DOCUMENTARY (Feature),"Nathan Zucker, Producer",Psychiatric Nursing,False
1958,1959,31,DOCUMENTARY (Feature),"Ben Sharpsteen, Producer",White Wilderness,True
1958,1959,31,DOCUMENTARY (Short Subject),"Ben Sharpsteen, Producer",Ama Girls,True
1958,1959,31,DOCUMENTARY (Short Subject),"Kenneth G. Brown, Producer",Employees Only,False
1958,1959,31,DOCUMENTARY (Short Subject),"Ian Ferguson, Producer",Journey into Spring,False
1958,1959,31,DOCUMENTARY (Short Subject),"Tom Daly, Producer",The Living Stone,False
1958,1959,31,DOCUMENTARY (Short Subject),"Thorold Dickinson, Producer",Overture,False
1958,1959,31,FILM EDITING,William Ziegler,Auntie Mame,False
1958,1959,31,FILM EDITING,"William A. Lyon, Al Clark",Cowboy,False
1958,1959,31,FILM EDITING,Frederic Knudtson,The Defiant Ones,False
1958,1959,31,FILM EDITING,Adrienne Fazan,Gigi,True
1958,1959,31,FILM EDITING,William Hornbeck,I Want to Live!,False
1958,1959,31,FOREIGN LANGUAGE FILM,West Germany,Arms and the Man,False
1958,1959,31,FOREIGN LANGUAGE FILM,Spain,La Venganza,False
1958,1959,31,FOREIGN LANGUAGE FILM,France,My Uncle,True
1958,1959,31,FOREIGN LANGUAGE FILM,Yugoslavia,The Road a Year Long,False
1958,1959,31,FOREIGN LANGUAGE FILM,Italy,The Usual Unidentified Thieves,False
1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),Jerome Moross,The Big Country,False
1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),Dimitri Tiomkin,The Old Man and the Sea,True
1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),David Raksin,Separate Tables,False
1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),Oliver Wallace,White Wilderness,False
1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),Hugo Friedhofer,The Young Lions,False
1958,1959,31,MUSIC (Scoring of a Musical Picture),"Yuri Faier, G. Rozhdestvensky",The Bolshoi Ballet,False
1958,1959,31,MUSIC (Scoring of a Musical Picture),Ray Heindorf,Damn Yankees,False
1958,1959,31,MUSIC (Scoring of a Musical Picture),Andre Previn,Gigi,True
1958,1959,31,MUSIC (Scoring of a Musical Picture),Lionel Newman,Mardi Gras,False
1958,1959,31,MUSIC (Scoring of a Musical Picture),"Alfred Newman, Ken Darby",South Pacific,False
1958,1959,31,MUSIC (Song),Music and Lyrics by Jay Livingston and Ray Evans,Houseboat,False
1958,1959,31,MUSIC (Song),Music by Sammy Fain; Lyrics by Paul Francis Webster,A Certain Smile,False
1958,1959,31,MUSIC (Song),Music by Frederick Loewe; Lyrics by Alan Jay Lerner,Gigi,True
1958,1959,31,MUSIC (Song),Music by James Van Heusen; Lyrics by Sammy Cahn,Some Came Running,False
1958,1959,31,MUSIC (Song),Music by Sammy Fain; Lyrics by Paul Francis Webster,Marjorie Morningstar,False
1958,1959,31,BEST MOTION PICTURE,Warner Bros.,Auntie Mame,False
1958,1959,31,BEST MOTION PICTURE,"Lawrence Weingarten, Producer",Cat on a Hot Tin Roof,False
1958,1959,31,BEST MOTION PICTURE,"Stanley Kramer, Producer",The Defiant Ones,False
1958,1959,31,BEST MOTION PICTURE,"Arthur Freed, Producer",Gigi,True
1958,1959,31,BEST MOTION PICTURE,"Harold Hecht, Producer",Separate Tables,False
1958,1959,31,SHORT SUBJECT (Cartoon),"John W. Burton, Producer",Knighty Knight Bugs,True
1958,1959,31,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Paul Bunyan,False
1958,1959,31,SHORT SUBJECT (Cartoon),"William M. Weiss, Producer",Sidney's Family Tree,False
1958,1959,31,SHORT SUBJECT (Live Action),"Walt Disney, Producer",Grand Canyon,True
1958,1959,31,SHORT SUBJECT (Live Action),"Ian Ferguson, Producer",Journey into Spring,False
1958,1959,31,SHORT SUBJECT (Live Action),"John Patrick Hayes, Producer",The Kiss,False
1958,1959,31,SHORT SUBJECT (Live Action),New Zealand Screen Board,Snows of Aorangi,False
1958,1959,31,SHORT SUBJECT (Live Action),"James A. Lebenthal, Producer",T Is for Tumbleweed,False
1958,1959,31,SOUND,"Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director",I Want to Live!,False
1958,1959,31,SOUND,"Todd-AO Sound Department, Fred Hynes, Sound Director",South Pacific,True
1958,1959,31,SOUND,"Universal-International Studio Sound Department, Leslie I. Carey, Sound Director",A Time to Love and a Time to Die,False
1958,1959,31,SOUND,"Paramount Studio Sound Department, George Dutton, Sound Director",Vertigo,False
1958,1959,31,SOUND,"20th Century-Fox Studio Sound Department, Carl Faulkner, Sound Director",The Young Lions,False
1958,1959,31,SPECIAL EFFECTS,Visual Effects by Tom Howard,tom thumb,True
1958,1959,31,SPECIAL EFFECTS,Visual Effects by A. Arnold Gillespie; Audible Effects by Harold Humbrock,Torpedo Run,False
1958,1959,31,WRITING (Screenplay--based on material from another medium),"Richard Brooks, James Poe",Cat on a Hot Tin Roof,False
1958,1959,31,WRITING (Screenplay--based on material from another medium),Alan Jay Lerner,Gigi,True
1958,1959,31,WRITING (Screenplay--based on material from another medium),Alec Guinness,The Horse's Mouth,False
1958,1959,31,WRITING (Screenplay--based on material from another medium),"Nelson Gidding, Don Mankiewicz",I Want to Live!,False
1958,1959,31,WRITING (Screenplay--based on material from another medium),"Terence Rattigan, John Gay",Separate Tables,False
1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),"Nedrick Young, Harold Jacob Smith",The Defiant Ones,True
1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),Paddy Chayefsky,The Goddess,False
1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),"Melville Shavelson, Jack Rose",Houseboat,False
1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),"Story by James Edward Grant;  Screenplay by William Bowers, James Edward Grant",The Sheepman,False
1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),"Fay Kanin, Michael Kanin",Teacher's Pet,False
1958,1959,31,HONORARY AWARD, Maurice Chevalier for his contributions to the world of entertainment for more than half a century.,,True
1958,1959,31,IRVING G. THALBERG MEMORIAL AWARD,Jack L. Warner,,True
1959,1960,32,ACTOR,Laurence Harvey,Room at the Top,False
1959,1960,32,ACTOR,Charlton Heston,Ben-Hur,True
1959,1960,32,ACTOR,Jack Lemmon,Some Like It Hot,False
1959,1960,32,ACTOR,Paul Muni,The Last Angry Man,False
1959,1960,32,ACTOR,James Stewart,Anatomy of a Murder,False
1959,1960,32,ACTOR IN A SUPPORTING ROLE,Hugh Griffith,Ben-Hur,True
1959,1960,32,ACTOR IN A SUPPORTING ROLE,Arthur O'Connell,Anatomy of a Murder,False
1959,1960,32,ACTOR IN A SUPPORTING ROLE,George C. Scott,Anatomy of a Murder,False
1959,1960,32,ACTOR IN A SUPPORTING ROLE,Robert Vaughn,The Young Philadelphians,False
1959,1960,32,ACTOR IN A SUPPORTING ROLE,Ed Wynn,The Diary of Anne Frank,False
1959,1960,32,ACTRESS,Doris Day,Pillow Talk,False
1959,1960,32,ACTRESS,Audrey Hepburn,The Nun's Story,False
1959,1960,32,ACTRESS,Katharine Hepburn,"Suddenly, Last Summer",False
1959,1960,32,ACTRESS,Simone Signoret,Room at the Top,True
1959,1960,32,ACTRESS,Elizabeth Taylor,"Suddenly, Last Summer",False
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Hermione Baddeley,Room at the Top,False
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Susan Kohner,Imitation of Life,False
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Juanita Moore,Imitation of Life,False
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,Pillow Talk,False
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Diary of Anne Frank,True
1959,1960,32,ART DIRECTION (Black-and-White),"Art Direction:  Hal Pereira, Walter Tyler;  Set Decoration:  Sam Comer, Arthur Krams",Career,False
1959,1960,32,ART DIRECTION (Black-and-White),"Art Direction:  Lyle R. Wheeler, George W. Davis;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",The Diary of Anne Frank,True
1959,1960,32,ART DIRECTION (Black-and-White),Art Direction:  Carl Anderson;  Set Decoration:  William Kiernan,The Last Angry Man,False
1959,1960,32,ART DIRECTION (Black-and-White),Art Direction:  Ted Haworth;  Set Decoration:  Edward G. Boyle,Some Like It Hot,False
1959,1960,32,ART DIRECTION (Black-and-White),"Art Direction:  Oliver Messel, William Kellner;  Set Decoration:  Scot Slimon","Suddenly, Last Summer",False
1959,1960,32,ART DIRECTION (Color),"Art Direction:  William A. Horning, Edward Carfagno;  Set Decoration:  Hugh Hunt",Ben-Hur,True
1959,1960,32,ART DIRECTION (Color),Art Direction:  John DeCuir;  Set Decoration:  Julia Heron,The Big Fisherman,False
1959,1960,32,ART DIRECTION (Color),"Art Direction:  Lyle R. Wheeler, Franz Bachelin, Herman A. Blumenthal;  Set Decoration:  Walter M. Scott, Joseph Kish",Journey to the Center of the Earth,False
1959,1960,32,ART DIRECTION (Color),"Art Direction:  William A. Horning, Robert Boyle, Merrill Pye;  Set Decoration:  Henry Grace, Frank McKelvy",North by Northwest,False
1959,1960,32,ART DIRECTION (Color),"Art Direction:  Richard H. Riedel;  Set Decoration:  Russell A. Gausman, Ruby R. Levitt",Pillow Talk,False
1959,1960,32,CINEMATOGRAPHY (Black-and-White),Sam Leavitt,Anatomy of a Murder,False
1959,1960,32,CINEMATOGRAPHY (Black-and-White),Joseph LaShelle,Career,False
1959,1960,32,CINEMATOGRAPHY (Black-and-White),William C. Mellor,The Diary of Anne Frank,True
1959,1960,32,CINEMATOGRAPHY (Black-and-White),"Charles Lang, Jr.",Some Like It Hot,False
1959,1960,32,CINEMATOGRAPHY (Black-and-White),"Harry Stradling, Sr.",The Young Philadelphians,False
1959,1960,32,CINEMATOGRAPHY (Color),Robert L. Surtees,Ben-Hur,True
1959,1960,32,CINEMATOGRAPHY (Color),Lee Garmes,The Big Fisherman,False
1959,1960,32,CINEMATOGRAPHY (Color),Daniel L. Fapp,The Five Pennies,False
1959,1960,32,CINEMATOGRAPHY (Color),Franz Planer,The Nun's Story,False
1959,1960,32,CINEMATOGRAPHY (Color),Leon Shamroy,Porgy and Bess,False
1959,1960,32,COSTUME DESIGN (Black-and-White),Edith Head,Career,False
1959,1960,32,COSTUME DESIGN (Black-and-White),"Charles LeMaire, Mary Wills",The Diary of Anne Frank,False
1959,1960,32,COSTUME DESIGN (Black-and-White),Helen Rose,The Gazebo,False
1959,1960,32,COSTUME DESIGN (Black-and-White),Orry-Kelly,Some Like It Hot,True
1959,1960,32,COSTUME DESIGN (Black-and-White),Howard Shoup,The Young Philadelphians,False
1959,1960,32,COSTUME DESIGN (Color),Elizabeth Haffenden,Ben-Hur,True
1959,1960,32,COSTUME DESIGN (Color),Adele Palmer,The Best of Everything,False
1959,1960,32,COSTUME DESIGN (Color),Renie,The Big Fisherman,False
1959,1960,32,COSTUME DESIGN (Color),Edith Head,The Five Pennies,False
1959,1960,32,COSTUME DESIGN (Color),Irene Sharaff,Porgy and Bess,False
1959,1960,32,DIRECTING,William Wyler,Ben-Hur,True
1959,1960,32,DIRECTING,George Stevens,The Diary of Anne Frank,False
1959,1960,32,DIRECTING,Fred Zinnemann,The Nun's Story,False
1959,1960,32,DIRECTING,Jack Clayton,Room at the Top,False
1959,1960,32,DIRECTING,Billy Wilder,Some Like It Hot,False
1959,1960,32,DOCUMENTARY (Feature),"David L. Wolper, Producer",The Race for Space,False
1959,1960,32,DOCUMENTARY (Feature),"Bernhard Grzimek, Producer",Serengeti Shall Not Die,True
1959,1960,32,DOCUMENTARY (Short Subject),"Walt Disney, Producer",Donald in Mathmagic Land,False
1959,1960,32,DOCUMENTARY (Short Subject),"Edward F. Cullen, Producer",From Generation to Generation,False
1959,1960,32,DOCUMENTARY (Short Subject),"Bert Haanstra, Producer",Glass,True
1959,1960,32,FILM EDITING,Louis R. Loeffler,Anatomy of a Murder,False
1959,1960,32,FILM EDITING,"Ralph E. Winters, John D. Dunning",Ben-Hur,True
1959,1960,32,FILM EDITING,George Tomasini,North by Northwest,False
1959,1960,32,FILM EDITING,Walter Thompson,The Nun's Story,False
1959,1960,32,FILM EDITING,Frederic Knudtson,On the Beach,False
1959,1960,32,FOREIGN LANGUAGE FILM,France,Black Orpheus,True
1959,1960,32,FOREIGN LANGUAGE FILM,West Germany,The Bridge,False
1959,1960,32,FOREIGN LANGUAGE FILM,Italy,The Great War,False
1959,1960,32,FOREIGN LANGUAGE FILM,Denmark,Paw,False
1959,1960,32,FOREIGN LANGUAGE FILM,The Netherlands,The Village on the River,False
1959,1960,32,MUSIC (Music Score of a Dramatic or Comedy Picture),Miklos Rozsa,Ben-Hur,True
1959,1960,32,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,The Diary of Anne Frank,False
1959,1960,32,MUSIC (Music Score of a Dramatic or Comedy Picture),Franz Waxman,The Nun's Story,False
1959,1960,32,MUSIC (Music Score of a Dramatic or Comedy Picture),Ernest Gold,On the Beach,False
1959,1960,32,MUSIC (Music Score of a Dramatic or Comedy Picture),Frank DeVol,Pillow Talk,False
1959,1960,32,MUSIC (Scoring of a Musical Picture),Leith Stevens,The Five Pennies,False
1959,1960,32,MUSIC (Scoring of a Musical Picture),"Nelson Riddle, Joseph J. Lilley",Li'l Abner,False
1959,1960,32,MUSIC (Scoring of a Musical Picture),"Andre Previn, Ken Darby",Porgy and Bess,True
1959,1960,32,MUSIC (Scoring of a Musical Picture),Lionel Newman,Say One for Me,False
1959,1960,32,MUSIC (Scoring of a Musical Picture),George Bruns,Sleeping Beauty,False
1959,1960,32,MUSIC (Song),Music by Alfred Newman; Lyrics by Sammy Cahn,The Best of Everything,False
1959,1960,32,MUSIC (Song),Music and Lyrics by Sylvia Fine,The Five Pennies,False
1959,1960,32,MUSIC (Song),Music by Jerry Livingston; Lyrics by Mack David,The Hanging Tree,False
