year_film,year_ceremony,ceremony,category,name,film,winner
1979,1980,52,MUSIC (Original Song),Music by Marvin Hamlisch; Lyric by Carole Bayer Sager,Ice Castles,False
1979,1980,52,BEST PICTURE,"Robert Alan Aurthur, Producer",All That Jazz,False
1979,1980,52,BEST PICTURE,"Francis Coppola, Producer;  Fred Roos, Gray Frederickson and Tom Sternberg, Co-Producers",Apocalypse Now,False
1979,1980,52,BEST PICTURE,"Peter Yates, Producer",Breaking Away,False
1979,1980,52,BEST PICTURE,"Stanley R. Jaffe, Producer",Kramer vs. Kramer,True
1979,1980,52,BEST PICTURE,"Tamara Asseyev and Alex Rose, Producers",Norma Rae,False
1979,1980,52,SHORT FILM (Animated),"Bob Godfrey and Zlatko Grgic, Producers",Dream Doll,False
1979,1980,52,SHORT FILM (Animated),"Derek Lamb, Producer",Every Child,True
1979,1980,52,SHORT FILM (Animated),"Paul Fierlinger, Producer",It's So Nice to Have a Wolf around the House,False
1979,1980,52,SHORT FILM (Live Action),"Sarah Pillsbury and Ron Ellis, Producers",Board and Care,True
1979,1980,52,SHORT FILM (Live Action),"Roman Kroitor and Stefan Wodoslawsky, Producers",Bravery in the Field,False
1979,1980,52,SHORT FILM (Live Action),"Carol Lowell and Ross Lowell, Producers","Oh Brother, My Brother",False
1979,1980,52,SHORT FILM (Live Action),"Saul Bass and Michael Britton, Producers",The Solar Film,False
1979,1980,52,SHORT FILM (Live Action),"Harry Mathias, Jay Zukerman and Larry Hankin, Producers",Solly's Diner,False
1979,1980,52,SOUND,"Walter Murch, Mark Berger, Richard Beggs, Nat Boxer",Apocalypse Now,True
1979,1980,52,SOUND,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Al Overton",The Electric Horseman,False
1979,1980,52,SOUND,"William McCaughey, Aaron Rochin, Michael J. Kohut, Jack Solomon",Meteor,False
1979,1980,52,SOUND,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa",1941,False
1979,1980,52,SOUND,"Theodore Soderberg, Douglas Williams, Paul Wells, Jim Webb",The Rose,False
1979,1980,52,VISUAL EFFECTS,"H.R. Giger, Carlo Rambaldi, Brian Johnson, Nick Allder, Denys Ayling",Alien,True
1979,1980,52,VISUAL EFFECTS,"Peter Ellenshaw, Art Cruickshank, Eustace Lycett, Danny Lee, Harrison Ellenshaw, Joe Hale",The Black Hole,False
1979,1980,52,VISUAL EFFECTS,"Derek Meddings, Paul Wilson, John Evans",Moonraker,False
1979,1980,52,VISUAL EFFECTS,"William A. Fraker, A. D. Flowers, Gregory Jein",1941,False
1979,1980,52,VISUAL EFFECTS,"Douglas Trumbull, John Dykstra, Richard Yuricich, Robert Swarthe, Dave Stewart, Grant McCune",Star Trek - The Motion Picture,False
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),"John Milius, Francis Coppola",Apocalypse Now,False
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),Robert Benton,Kramer vs. Kramer,True
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),"Francis Veber, Edouard Molinaro, Marcello Danon, Jean Poiret",La Cage aux Folles,False
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),Allan Burns,A Little Romance,False
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),"Irving Ravetch, Harriet Frank, Jr.",Norma Rae,False
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),"Robert Alan Aurthur, Bob Fosse",All That Jazz,False
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),"Valerie Curtin, Barry Levinson",...And Justice for All,False
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),Steve Tesich,Breaking Away,True
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),"Mike Gray, T.S. Cook, James Bridges",The China Syndrome,False
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),"Woody Allen, Marshall Brickman",Manhattan,False
1979,1980,52,SPECIAL ACHIEVEMENT AWARD (Sound Editing),Alan Splet,The Black Stallion,True
1979,1980,52,JEAN HERSHOLT HUMANITARIAN AWARD,Robert Benjamin,,True
1979,1980,52,HONORARY AWARD, Alec Guinness for advancing the art of screen acting through a host of memorable and distinguished performances.,,True
1979,1980,52,HONORARY AWARD, Hal Elias for his dedication and distinguished service to the Academy of Motion Picture Arts and Sciences.,,True
1979,1980,52,IRVING G. THALBERG MEMORIAL AWARD,Ray Stark,,True
1980,1981,53,ACTOR IN A LEADING ROLE,Robert De Niro,Raging Bull,True
1980,1981,53,ACTOR IN A LEADING ROLE,Robert Duvall,The Great Santini,False
1980,1981,53,ACTOR IN A LEADING ROLE,John Hurt,The Elephant Man,False
1980,1981,53,ACTOR IN A LEADING ROLE,Jack Lemmon,Tribute,False
1980,1981,53,ACTOR IN A LEADING ROLE,Peter O'Toole,The Stunt Man,False
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Judd Hirsch,Ordinary People,False
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Timothy Hutton,Ordinary People,True
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Michael O'Keefe,The Great Santini,False
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Joe Pesci,Raging Bull,False
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Jason Robards,Melvin and Howard,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Resurrection,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Goldie Hawn,Private Benjamin,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Mary Tyler Moore,Ordinary People,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Gena Rowlands,Gloria,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Sissy Spacek,Coal Miner's Daughter,True
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Eileen Brennan,Private Benjamin,False
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Eva Le Gallienne,Resurrection,False
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Cathy Moriarty,Raging Bull,False
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Diana Scarwid,Inside Moves,False
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Mary Steenburgen,Melvin and Howard,True
1980,1981,53,ART DIRECTION,Art Direction:  John W. Corso;  Set Decoration:  John M. Dwyer,Coal Miner's Daughter,False
1980,1981,53,ART DIRECTION,"Art Direction:  Stuart Craig, Bob Cartwright;  Set Decoration:  Hugh Scaife",The Elephant Man,False
1980,1981,53,ART DIRECTION,"Art Direction:  Norman Reynolds, Leslie Dilley, Harry Lange, Alan Tomkins;  Set Decoration:  Michael Ford",The Empire Strikes Back,False
1980,1981,53,ART DIRECTION,Yoshiro Muraki,Kagemusha (The Shadow Warrior),False
1980,1981,53,ART DIRECTION,"Art Direction:  Pierre Guffroy, Jack Stephens",Tess,True
1980,1981,53,CINEMATOGRAPHY,Nestor Almendros,The Blue Lagoon,False
1980,1981,53,CINEMATOGRAPHY,Ralf D. Bode,Coal Miner's Daughter,False
1980,1981,53,CINEMATOGRAPHY,James Crabe,The Formula,False
1980,1981,53,CINEMATOGRAPHY,Michael Chapman,Raging Bull,False
1980,1981,53,CINEMATOGRAPHY,"Geoffrey Unsworth, Ghislain Cloquet",Tess,True
1980,1981,53,COSTUME DESIGN,Patricia Norris,The Elephant Man,False
1980,1981,53,COSTUME DESIGN,Anna Senior,My Brilliant Career,False
1980,1981,53,COSTUME DESIGN,Jean-Pierre Dorleac,Somewhere in Time,False
1980,1981,53,COSTUME DESIGN,Anthony Powell,Tess,True
1980,1981,53,COSTUME DESIGN,Paul Zastupnevich,When Time Ran Out,False
1980,1981,53,DIRECTING,David Lynch,The Elephant Man,False
1980,1981,53,DIRECTING,Robert Redford,Ordinary People,True
1980,1981,53,DIRECTING,Martin Scorsese,Raging Bull,False
1980,1981,53,DIRECTING,Richard Rush,The Stunt Man,False
1980,1981,53,DIRECTING,Roman Polanski,Tess,False
1980,1981,53,DOCUMENTARY (Feature),"Ross Spears, Producer",Agee,False
1980,1981,53,DOCUMENTARY (Feature),"Jon Else, Producer",The Day after Trinity,False
1980,1981,53,DOCUMENTARY (Feature),"Murray Lerner, Producer",From Mao to Mozart: Isaac Stern in China,True
1980,1981,53,DOCUMENTARY (Feature),"David Bradbury, Producer",Front Line,False
1980,1981,53,DOCUMENTARY (Feature),"Bengt von zur Muehlen and Arthur Cohn, Producers",The Yellow Star - The Persecution of the Jews in Europe 1933-45,False
1980,1981,53,DOCUMENTARY (Short Subject),"John Watson and Pen Densham, Producers",Don't Mess with Bill,False
1980,1981,53,DOCUMENTARY (Short Subject),"George Casey, Producer",The Eruption of Mount St. Helens,False
1980,1981,53,DOCUMENTARY (Short Subject),"Dick Young, Producer",It's the Same World,False
1980,1981,53,DOCUMENTARY (Short Subject),"Roland Hallé and Peter W. Ladue, Producers",Karl Hess: Toward Liberty,True
1980,1981,53,DOCUMENTARY (Short Subject),"Richard Hawkins and Jorge Preloran, Producers",Luther Metke at 94,False
1980,1981,53,FILM EDITING,Arthur Schmidt,Coal Miner's Daughter,False
1980,1981,53,FILM EDITING,David Blewitt,The Competition,False
1980,1981,53,FILM EDITING,Anne V. Coates,The Elephant Man,False
1980,1981,53,FILM EDITING,Gerry Hambling,Fame,False
1980,1981,53,FILM EDITING,Thelma Schoonmaker,Raging Bull,True
1980,1981,53,FOREIGN LANGUAGE FILM,Hungary,Confidence,False
1980,1981,53,FOREIGN LANGUAGE FILM,Japan,Kagemusha (The Shadow Warrior),False
1980,1981,53,FOREIGN LANGUAGE FILM,France,The Last Metro,False
1980,1981,53,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,Moscow Does Not Believe in Tears,True
1980,1981,53,FOREIGN LANGUAGE FILM,Spain,The Nest,False
1980,1981,53,MUSIC (Original Score),John Corigliano,Altered States,False
1980,1981,53,MUSIC (Original Score),John Morris,The Elephant Man,False
1980,1981,53,MUSIC (Original Score),John Williams,The Empire Strikes Back,False
1980,1981,53,MUSIC (Original Score),Michael Gore,Fame,True
1980,1981,53,MUSIC (Original Score),Philippe Sarde,Tess,False
1980,1981,53,MUSIC (Original Song),Music by Michael Gore; Lyric by Dean Pitchford,Fame,True
1980,1981,53,MUSIC (Original Song),Music and Lyric by Dolly Parton,Nine to Five,False
1980,1981,53,MUSIC (Original Song),Music and Lyric by Willie Nelson,Honeysuckle Rose,False
1980,1981,53,MUSIC (Original Song),Music by Michael Gore; Lyric by Lesley Gore,Fame,False
1980,1981,53,MUSIC (Original Song),Music by Lalo Schifrin; Lyric by Wilbur Jennings,The Competition,False
1980,1981,53,BEST PICTURE,"Bernard Schwartz, Producer",Coal Miner's Daughter,False
1980,1981,53,BEST PICTURE,"Jonathan Sanger, Producer",The Elephant Man,False
1980,1981,53,BEST PICTURE,"Ronald L. Schwary, Producer",Ordinary People,True
1980,1981,53,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",Raging Bull,False
1980,1981,53,BEST PICTURE,"Claude Berri, Producer;  Timothy Burrill, Co-Producer",Tess,False
1980,1981,53,SHORT FILM (Animated),"Frédéric Back, Producer",All Nothing,False
1980,1981,53,SHORT FILM (Animated),"Ferenc Rofusz, Producer",The Fly,True
1980,1981,53,SHORT FILM (Animated),"Michael Mills, Producer",History of the World in Three Minutes Flat,False
1980,1981,53,SHORT FILM (Dramatic Live Action),"Lloyd Phillips, Producer",The Dollar Bottom,True
1980,1981,53,SHORT FILM (Dramatic Live Action),"Bob Carmichael and Greg Lowe, Producers",Fall Line,False
1980,1981,53,SHORT FILM (Dramatic Live Action),"Sally Heckel, Producer",A Jury of Her Peers,False
1980,1981,53,SOUND,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Willie D. Burton",Altered States,False
1980,1981,53,SOUND,"Richard Portman, Roger Heman, Jim Alexander",Coal Miner's Daughter,False
1980,1981,53,SOUND,"Bill Varney, Steve Maslow, Gregg Landaker, Peter Sutton",The Empire Strikes Back,True
1980,1981,53,SOUND,"Michael J. Kohut, Aaron Rochin, Jay M. Harding, Chris Newman",Fame,False
1980,1981,53,SOUND,"Donald O. Mitchell, Bill Nicholson, David J. Kimball, Les Lazarowitz",Raging Bull,False
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),"Jonathan Hardy, David Stevens, Bruce Beresford",Breaker Morant,False
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Tom Rickman,Coal Miner's Daughter,False
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),"Christopher DeVore, Eric Bergren, David Lynch",The Elephant Man,False
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Alvin Sargent,Ordinary People,True
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Screenplay by Lawrence B. Marcus;  Adaptation by Richard Rush,The Stunt Man,False
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),"Screenplay by W. D. Richter;  Story by W. D. Richter, Arthur Ross",Brubaker,False
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Christopher Gore,Fame,False
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Bo Goldman,Melvin and Howard,True
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Jean Gruault,Mon Oncle D'Amerique,False
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),"Nancy Meyers, Charles Shyer, Harvey Miller",Private Benjamin,False
1980,1981,53,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Brian Johnson, Richard Edlund, Dennis Muren, Bruce Nicholson",The Empire Strikes Back,True
1980,1981,53,HONORARY AWARD, Henry Fonda,,True
1981,1982,54,ACTOR IN A LEADING ROLE,Warren Beatty,Reds,False
1981,1982,54,ACTOR IN A LEADING ROLE,Henry Fonda,On Golden Pond,True
1981,1982,54,ACTOR IN A LEADING ROLE,Burt Lancaster,Atlantic City,False
1981,1982,54,ACTOR IN A LEADING ROLE,Dudley Moore,Arthur,False
1981,1982,54,ACTOR IN A LEADING ROLE,Paul Newman,Absence of Malice,False
1981,1982,54,ACTOR IN A SUPPORTING ROLE,James Coco,Only When I Laugh,False
1981,1982,54,ACTOR IN A SUPPORTING ROLE,John Gielgud,Arthur,True
1981,1982,54,ACTOR IN A SUPPORTING ROLE,Ian Holm,Chariots of Fire,False
1981,1982,54,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Reds,False
1981,1982,54,ACTOR IN A SUPPORTING ROLE,"Howard E. Rollins, Jr.",Ragtime,False
1981,1982,54,ACTRESS IN A LEADING ROLE,Katharine Hepburn,On Golden Pond,True
1981,1982,54,ACTRESS IN A LEADING ROLE,Diane Keaton,Reds,False
1981,1982,54,ACTRESS IN A LEADING ROLE,Marsha Mason,Only When I Laugh,False
1981,1982,54,ACTRESS IN A LEADING ROLE,Susan Sarandon,Atlantic City,False
1981,1982,54,ACTRESS IN A LEADING ROLE,Meryl Streep,The French Lieutenant's Woman,False
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Absence of Malice,False
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Jane Fonda,On Golden Pond,False
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Joan Hackett,Only When I Laugh,False
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Elizabeth McGovern,Ragtime,False
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Reds,True
1981,1982,54,ART DIRECTION,Art Direction:  Assheton Gorton;  Set Decoration:  Ann Mollo,The French Lieutenant's Woman,False
1981,1982,54,ART DIRECTION,Art Direction:  Tambi Larsen;  Set Decoration:  Jim Berkey,Heaven's Gate,False
1981,1982,54,ART DIRECTION,"Art Direction:  John Graysmark, Patrizia Von Brandenstein, Anthony Reading;  Set Decoration:  George de Titta, Sr., George de Titta, Jr., Peter Howitt",Ragtime,False
1981,1982,54,ART DIRECTION,"Art Direction:  Norman Reynolds, Leslie Dilley;  Set Decoration:  Michael Ford",Raiders of the Lost Ark,True
1981,1982,54,ART DIRECTION,Art Direction:  Richard Sylbert;  Set Decoration:  Michael Seirton,Reds,False
1981,1982,54,CINEMATOGRAPHY,Alex Thomson,Excalibur,False
1981,1982,54,CINEMATOGRAPHY,Billy Williams,On Golden Pond,False
1981,1982,54,CINEMATOGRAPHY,Miroslav Ondricek,Ragtime,False
1981,1982,54,CINEMATOGRAPHY,Douglas Slocombe,Raiders of the Lost Ark,False
1981,1982,54,CINEMATOGRAPHY,Vittorio Storaro,Reds,True
1981,1982,54,COSTUME DESIGN,Milena Canonero,Chariots of Fire,True
1981,1982,54,COSTUME DESIGN,Tom Rand,The French Lieutenant's Woman,False
1981,1982,54,COSTUME DESIGN,Bob Mackie,Pennies from Heaven,False
1981,1982,54,COSTUME DESIGN,Anna Hill Johnstone,Ragtime,False
1981,1982,54,COSTUME DESIGN,Shirley Russell,Reds,False
1981,1982,54,DIRECTING,Louis Malle,Atlantic City,False
1981,1982,54,DIRECTING,Hugh Hudson,Chariots of Fire,False
1981,1982,54,DIRECTING,Mark Rydell,On Golden Pond,False
1981,1982,54,DIRECTING,Steven Spielberg,Raiders of the Lost Ark,False
1981,1982,54,DIRECTING,Warren Beatty,Reds,True
1981,1982,54,DOCUMENTARY (Feature),"Suzanne Bauman, Paul Neshamkin and Jim Burroughs, Producers",Against Wind and Tide: A Cuban Odyssey,False
1981,1982,54,DOCUMENTARY (Feature),"Ken Burns, Producer",Brooklyn Bridge,False
1981,1982,54,DOCUMENTARY (Feature),"Mary Benjamin, Susanne Simpson and Boyd Estus, Producers",Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott,False
1981,1982,54,DOCUMENTARY (Feature),"Glenn Silber and Tete Vasconcellos, Producers",El Salvador: Another Vietnam,False
1981,1982,54,DOCUMENTARY (Feature),"Arnold Schwartzman and Rabbi Marvin Hier, Producers",Genocide,True
1981,1982,54,DOCUMENTARY (Short Subject),"Obie Benz, Producer",Americas in Transition,False
1981,1982,54,DOCUMENTARY (Short Subject),"Nigel Noble, Producer",Close Harmony,True
1981,1982,54,DOCUMENTARY (Short Subject),"Dick Young, Producer",Journey for Survival,False
1981,1982,54,DOCUMENTARY (Short Subject),"Linda Chapman, Pam LeBlanc and Freddi Stevens, Producers",See What I Say,False
1981,1982,54,DOCUMENTARY (Short Subject),"Roland Hallé and John Hoover, Producers",Urge to Build,False
1981,1982,54,FILM EDITING,Terry Rawlings,Chariots of Fire,False
1981,1982,54,FILM EDITING,John Bloom,The French Lieutenant's Woman,False
1981,1982,54,FILM EDITING,Robert L. Wolfe,On Golden Pond,False
1981,1982,54,FILM EDITING,Michael Kahn,Raiders of the Lost Ark,True
1981,1982,54,FILM EDITING,"Dede Allen, Craig McKay",Reds,False
1981,1982,54,FOREIGN LANGUAGE FILM,Switzerland,The Boat Is Full,False
1981,1982,54,FOREIGN LANGUAGE FILM,Poland,Man of Iron,False
1981,1982,54,FOREIGN LANGUAGE FILM,Hungary,Mephisto,True
1981,1982,54,FOREIGN LANGUAGE FILM,Japan,Muddy River,False
1981,1982,54,FOREIGN LANGUAGE FILM,Italy,Three Brothers,False
1981,1982,54,MAKEUP,Rick Baker,An American Werewolf in London,True
1981,1982,54,MAKEUP,Stan Winston,Heartbeeps,False
1981,1982,54,MUSIC (Original Score),Vangelis,Chariots of Fire,True
1981,1982,54,MUSIC (Original Score),Alex North,Dragonslayer,False
1981,1982,54,MUSIC (Original Score),Dave Grusin,On Golden Pond,False
1981,1982,54,MUSIC (Original Score),Randy Newman,Ragtime,False
1981,1982,54,MUSIC (Original Score),John Williams,Raiders of the Lost Ark,False
1981,1982,54,MUSIC (Original Song),"Music and Lyric by Burt Bacharach, Carole Bayer Sager, Christopher Cross and Peter Allen",Arthur,True
1981,1982,54,MUSIC (Original Song),Music and Lyric by Lionel Richie,Endless Love,False
1981,1982,54,MUSIC (Original Song),Music and Lyric by Joe Raposo,The Great Muppet Caper,False
1981,1982,54,MUSIC (Original Song),Music by Bill Conti; Lyric by Mick Leeson,For Your Eyes Only,False
1981,1982,54,MUSIC (Original Song),Music and Lyric by Randy Newman,Ragtime,False
1981,1982,54,BEST PICTURE,"Denis Heroux and John Kemeny, Producers",Atlantic City,False
1981,1982,54,BEST PICTURE,"David Puttnam, Producer",Chariots of Fire,True
1981,1982,54,BEST PICTURE,"Bruce Gilbert, Producer",On Golden Pond,False
1981,1982,54,BEST PICTURE,"Frank Marshall, Producer",Raiders of the Lost Ark,False
1981,1982,54,BEST PICTURE,"Warren Beatty, Producer",Reds,False
1981,1982,54,SHORT FILM (Animated),"Frédéric Back, Producer",Crac,True
1981,1982,54,SHORT FILM (Animated),"Will Vinton, Producer",The Creation,False
1981,1982,54,SHORT FILM (Animated),"Janet Perlman, Producer",The Tender Tale of Cinderella Penguin,False
1981,1982,54,SHORT FILM (Live Action),"Christine Oestreicher, Producer",Couples and Robbers,False
1981,1982,54,SHORT FILM (Live Action),"John N. Smith, Producer",First Winter,False
1981,1982,54,SHORT FILM (Live Action),"Paul Kemp and Shelley Levinson, Producers",Violet,True
1981,1982,54,SOUND,"Richard Portman, David Ronne",On Golden Pond,False
1981,1982,54,SOUND,"John K. Wilkinson, Robert W. Glass, Jr., Robert M. Thirlwell, Robin Gregory",Outland,False
1981,1982,54,SOUND,"Michael J. Kohut, Jay M. Harding, Richard Tyler, Al Overton",Pennies from Heaven,False
1981,1982,54,SOUND,"Bill Varney, Steve Maslow, Gregg Landaker, Roy Charman",Raiders of the Lost Ark,True
1981,1982,54,SOUND,"Dick Vorisek, Tom Fleischman, Simon Kaye",Reds,False
1981,1982,54,VISUAL EFFECTS,"Dennis Muren, Phil Tippett, Ken Ralston, Brian Johnson",Dragonslayer,False
1981,1982,54,VISUAL EFFECTS,"Richard Edlund, Kit West, Bruce Nicholson, Joe Johnston",Raiders of the Lost Ark,True
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,The French Lieutenant's Woman,False
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Ernest Thompson,On Golden Pond,True
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Dennis Potter,Pennies from Heaven,False
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),"Jay Presson Allen, Sidney Lumet",Prince of the City,False
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Michael Weller,Ragtime,False
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Kurt Luedtke,Absence of Malice,False
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Steve Gordon,Arthur,False
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),John Guare,Atlantic City,False
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),Colin Welland,Chariots of Fire,True
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),"Warren Beatty, Trevor Griffiths",Reds,False
1981,1982,54,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),"Ben Burtt, Richard L. Anderson",Raiders of the Lost Ark,True
1981,1982,54,JEAN HERSHOLT HUMANITARIAN AWARD,Danny Kaye,,True
1981,1982,54,HONORARY AWARD, Barbara Stanwyck for superlative creativity and unique contribution to the art of screen acting.,,True
1981,1982,54,IRVING G. THALBERG MEMORIAL AWARD,Albert R. Broccoli,,True
1982,1983,55,ACTOR IN A LEADING ROLE,Dustin Hoffman,Tootsie,False
1982,1983,55,ACTOR IN A LEADING ROLE,Ben Kingsley,Gandhi,True
1982,1983,55,ACTOR IN A LEADING ROLE,Jack Lemmon,Missing,False
1982,1983,55,ACTOR IN A LEADING ROLE,Paul Newman,The Verdict,False
1982,1983,55,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,False
1982,1983,55,ACTOR IN A SUPPORTING ROLE,Charles Durning,The Best Little Whorehouse in Texas,False
1982,1983,55,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",An Officer and a Gentleman,True
1982,1983,55,ACTOR IN A SUPPORTING ROLE,John Lithgow,The World According to Garp,False
1982,1983,55,ACTOR IN A SUPPORTING ROLE,James Mason,The Verdict,False
1982,1983,55,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,False
1982,1983,55,ACTRESS IN A LEADING ROLE,Julie Andrews,Victor/Victoria,False
1982,1983,55,ACTRESS IN A LEADING ROLE,Jessica Lange,Frances,False
1982,1983,55,ACTRESS IN A LEADING ROLE,Sissy Spacek,Missing,False
1982,1983,55,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,True
1982,1983,55,ACTRESS IN A LEADING ROLE,Debra Winger,An Officer and a Gentleman,False
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The World According to Garp,False
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Teri Garr,Tootsie,False
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,True
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Kim Stanley,Frances,False
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,False
1982,1983,55,ART DIRECTION,Art Direction:  Dale Hennesy; Set Decoration:  Marvin March,Annie,False
1982,1983,55,ART DIRECTION,"Art Direction:  Lawrence G. Paull, David L. Snyder;  Set Decoration:  Linda DeScenna",Blade Runner,False
1982,1983,55,ART DIRECTION,"Art Direction:  Stuart Craig, Bob Laing;  Set Decoration:  Michael Seirton",Gandhi,True
1982,1983,55,ART DIRECTION,Art Direction:  Franco Zeffirelli;  Set Decoration:  Gianni Quaranta,La Traviata,False
1982,1983,55,ART DIRECTION,"Art Direction:  Rodger Maus, Tim Hutchinson, William Craig Smith;  Set Decoration:  Harry Cordwell",Victor/Victoria,False
1982,1983,55,CINEMATOGRAPHY,Jost Vacano,Das Boot,False
1982,1983,55,CINEMATOGRAPHY,Allen Daviau,E.T. The Extra-Terrestrial,False
1982,1983,55,CINEMATOGRAPHY,"Billy Williams, Ronnie Taylor",Gandhi,True
1982,1983,55,CINEMATOGRAPHY,Nestor Almendros,Sophie's Choice,False
1982,1983,55,CINEMATOGRAPHY,Owen Roizman,Tootsie,False
1982,1983,55,COSTUME DESIGN,"John Mollo, Bhanu Athaiya",Gandhi,True
1982,1983,55,COSTUME DESIGN,Piero Tosi,La Traviata,False
1982,1983,55,COSTUME DESIGN,Albert Wolsky,Sophie's Choice,False
1982,1983,55,COSTUME DESIGN,"Elois Jenssen, Rosanna Norton",Tron,False
1982,1983,55,COSTUME DESIGN,Patricia Norris,Victor/Victoria,False
1982,1983,55,DIRECTING,Wolfgang Petersen,Das Boot,False
1982,1983,55,DIRECTING,Steven Spielberg,E.T. The Extra-Terrestrial,False
1982,1983,55,DIRECTING,Richard Attenborough,Gandhi,True
1982,1983,55,DIRECTING,Sydney Pollack,Tootsie,False
1982,1983,55,DIRECTING,Sidney Lumet,The Verdict,False
1982,1983,55,DOCUMENTARY (Feature),"Sturla Gunnarsson and Steve Lucas, Producers",After the Axe,False
1982,1983,55,DOCUMENTARY (Feature),"John Karol and Michel Chalufour, Producers",Ben's Mill,False
1982,1983,55,DOCUMENTARY (Feature),"Meg Switzgable, Producer",In Our Water,False
1982,1983,55,DOCUMENTARY (Feature),"John Zaritsky, Producer",Just Another Missing Kid,True
1982,1983,55,DOCUMENTARY (Feature),"Joseph Wishy, Producer",A Portrait of Giselle,False
1982,1983,55,DOCUMENTARY (Short Subject),"Robert Richter, Producer",Gods of Metal,False
1982,1983,55,DOCUMENTARY (Short Subject),"Edward Le Lorrain and Terri Nash, Producers",If You Love This Planet,True
1982,1983,55,DOCUMENTARY (Short Subject),"Charles Guggenheim and Werner Schumann, Producers",The Klan: A Legacy of Hate in America,False
1982,1983,55,DOCUMENTARY (Short Subject),"Freida Lee Mock, Producer",To Live or Let Die,False
1982,1983,55,DOCUMENTARY (Short Subject),"John G. Avildsen, Producer",Traveling Hopefully,False
